session_id,user_id,start_ts,device,channel,campaign_id,is_new_user,variant,has_product_view,has_add_to_cart,has_begin_checkout,has_payment_attempt,has_purchase,session_duration_sec,time_to_cart_sec,time_to_checkout_sec,time_to_purchase_sec,time_to_payment_sec,net_amount,gross_amount,discount_amount
s0005399,u000974,2025-12-17 19:13:06,web,organic,c020,0,a,0,0,0,0,0,58.0,,,,,0.0,0.0,0.0
s0005400,u000360,2025-11-09 14:05:43,web,paid_social,c017,0,b,0,0,0,0,0,35.0,,,,,0.0,0.0,0.0
s0005401,u001039,2026-01-01 00:39:40,mobile,organic,c021,0,not-eligible,0,0,0,0,0,39.0,,,,,0.0,0.0,0.0
s0005402,u000321,2025-12-12 01:31:02,web,email,c023,0,a,1,1,0,0,0,171.0,171.0,,,,0.0,0.0,0.0
s0005403,u000775,2026-01-15 14:17:10,mobile,organic,c028,0,not-eligible,1,0,0,0,0,178.0,,,,,0.0,0.0,0.0
s0005404,u000843,2025-12-24 12:00:00,mobile,organic,c004,0,not-eligible,0,0,0,0,0,61.0,,,,,0.0,0.0,0.0
s0005405,u001141,2025-12-15 02:33:01,mobile,search,c033,0,not-eligible,0,0,0,0,0,58.0,,,,,0.0,0.0,0.0
s0005406,u000411,2026-01-04 01:33:32,web,organic,c007,0,a,0,0,0,0,0,108.0,,,,,0.0,0.0,0.0
s0005407,u001861,2025-11-10 05:05:25,web,organic,c010,1,not-eligible,1,1,0,0,0,178.0,178.0,,,,0.0,0.0,0.0
s0005408,guest,2025-12-17 09:17:59,web,referral,c031,0,not-eligible,1,0,0,0,0,94.0,,,,,0.0,0.0,0.0
s0005409,u002169,2025-11-25 13:50:54,web,email,c001,1,b,1,0,0,0,0,200.0,,,,,0.0,0.0,0.0
s0005410,u000689,2025-12-27 09:09:52,web,referral,c016,0,a,1,0,0,0,0,55.0,,,,,0.0,0.0,0.0
s0005411,guest,2025-10-23 15:25:48,web,paid_social,c027,0,not-eligible,1,0,0,0,0,113.0,,,,,0.0,0.0,0.0
s0005412,u001927,2025-11-28 22:26:03,mobile,organic,c032,1,not-eligible,1,1,1,1,1,267.0,59.0,163.0,267.0,246.0,1579.18,1608.71,81.06
s0005413,u001440,2025-12-19 02:15:08,web,referral,c036,0,b,1,0,0,0,0,155.0,,,,,0.0,0.0,0.0
s0005414,u000125,2025-12-01 21:33:25,web,paid_social,c027,0,b,1,1,1,1,0,374.0,192.0,294.0,,374.0,0.0,0.0,0.0
s0005415,u001330,2025-11-11 20:35:41,mobile,search,c010,1,not-eligible,1,1,1,1,1,378.0,198.0,306.0,378.0,340.0,10512.1,11185.05,672.95
s0005416,u001246,2025-12-02 05:34:13,web,paid_social,c015,1,a,0,0,0,0,0,50.0,,,,,0.0,0.0,0.0
s0005417,u002052,2026-01-05 22:01:27,web,search,c001,0,not-eligible,1,0,0,0,0,96.0,,,,,0.0,0.0,0.0
s0005418,guest,2025-11-09 01:20:54,web,paid_social,c031,0,not-eligible,1,0,0,0,0,68.0,,,,,0.0,0.0,0.0
s0005419,u002183,2025-11-23 11:40:04,web,email,c001,0,a,0,0,0,0,0,52.0,,,,,0.0,0.0,0.0
s0005420,u001168,2026-01-18 13:42:03,web,referral,c006,0,a,0,0,0,0,0,117.0,,,,,0.0,0.0,0.0
s0005421,u000424,2026-01-11 14:15:40,web,email,c039,0,a,0,0,0,0,0,43.0,,,,,0.0,0.0,0.0
s0005422,u001113,2025-10-24 11:56:51,web,email,c007,0,a,1,0,0,0,0,109.0,,,,,0.0,0.0,0.0
s0005423,u002019,2025-12-08 04:05:35,web,search,c012,0,a,0,0,0,0,0,19.0,,,,,0.0,0.0,0.0
s0005424,u000038,2025-10-27 07:52:05,web,organic,c017,0,b,1,0,0,0,0,146.0,,,,,0.0,0.0,0.0
s0005425,guest,2026-01-12 14:12:38,mobile,paid_social,c006,0,not-eligible,0,0,0,0,0,47.0,,,,,0.0,0.0,0.0
s0005426,u000105,2025-11-30 04:18:47,mobile,search,c027,1,not-eligible,1,0,0,0,0,178.0,,,,,0.0,0.0,0.0
s0005427,guest,2025-11-28 02:24:00,web,organic,c013,0,not-eligible,1,0,0,0,0,128.0,,,,,0.0,0.0,0.0
s0005428,u001125,2025-11-15 00:08:22,mobile,search,c012,1,not-eligible,0,0,0,0,0,59.0,,,,,0.0,0.0,0.0
s0005429,u001576,2025-12-11 15:13:30,mobile,search,c023,0,not-eligible,1,0,0,0,0,145.0,,,,,0.0,0.0,0.0
s0005430,u002131,2025-11-03 11:46:24,mobile,search,c013,1,not-eligible,1,0,0,0,0,59.0,,,,,0.0,0.0,0.0
s0005431,guest,2026-01-01 08:19:08,web,paid_social,c009,0,not-eligible,1,0,0,0,0,35.0,,,,,0.0,0.0,0.0
s0005432,u000898,2025-12-04 15:35:25,web,email,c035,0,not-eligible,1,0,0,0,0,109.0,,,,,0.0,0.0,0.0
s0005433,u002057,2025-12-11 10:08:09,web,organic,c024,0,not-eligible,1,1,0,0,0,130.0,130.0,,,,0.0,0.0,0.0
s0005434,u001040,2026-01-05 02:42:51,web,email,c036,0,not-eligible,0,0,0,0,0,16.0,,,,,0.0,0.0,0.0
s0005435,u002153,2025-11-07 02:29:51,mobile,organic,c015,0,not-eligible,1,0,0,0,0,150.0,,,,,0.0,0.0,0.0
s0005436,u002161,2025-11-06 04:58:17,mobile,search,c037,1,not-eligible,0,0,0,0,0,55.0,,,,,0.0,0.0,0.0
s0005437,u000488,2025-11-28 07:30:27,web,email,c036,0,not-eligible,1,1,0,0,0,186.0,186.0,,,,0.0,0.0,0.0
s0005438,u001715,2025-12-31 04:36:47,mobile,referral,c001,0,not-eligible,1,1,1,1,1,379.0,200.0,298.0,379.0,362.0,6070.51,6457.38,386.87
s0005439,u001536,2025-10-26 17:02:04,mobile,organic,c006,0,not-eligible,0,0,0,0,0,13.0,,,,,0.0,0.0,0.0
s0005440,u001695,2026-01-01 00:08:37,mobile,email,c032,0,not-eligible,1,1,0,0,0,181.0,181.0,,,,0.0,0.0,0.0
s0005441,u000370,2025-12-05 12:12:37,mobile,email,c012,0,not-eligible,1,1,1,1,0,305.0,234.0,269.0,,305.0,0.0,0.0,0.0
s0005442,u001111,2025-12-10 23:59:06,web,organic,c031,1,a,0,0,0,0,0,98.0,,,,,0.0,0.0,0.0
s0005443,u000334,2025-12-11 05:38:59,web,search,c018,1,a,1,0,0,0,0,163.0,,,,,0.0,0.0,0.0
s0005444,u001976,2025-10-26 11:53:51,mobile,email,c011,1,not-eligible,0,0,0,0,0,50.0,,,,,0.0,0.0,0.0
s0005445,u001922,2025-11-12 22:04:51,web,organic,c009,1,not-eligible,0,0,0,0,0,64.0,,,,,0.0,0.0,0.0
s0005446,guest,2025-12-28 10:01:07,mobile,paid_social,c010,0,not-eligible,1,0,0,0,0,168.0,,,,,0.0,0.0,0.0
s0005447,guest,2025-11-27 13:04:31,mobile,search,c027,0,not-eligible,1,0,0,0,0,195.0,,,,,0.0,0.0,0.0
s0005448,u001445,2025-12-10 21:17:34,mobile,search,c002,0,not-eligible,1,0,0,0,0,165.0,,,,,0.0,0.0,0.0
s0005449,u000967,2026-01-14 11:29:32,web,search,c008,0,b,1,1,0,0,0,84.0,84.0,,,,0.0,0.0,0.0
s0005450,u001733,2025-10-25 14:31:23,mobile,organic,c033,1,not-eligible,0,0,0,0,0,54.0,,,,,0.0,0.0,0.0
s0005451,u000219,2025-11-30 21:53:08,web,search,c013,1,b,1,0,0,0,0,16.0,,,,,0.0,0.0,0.0
s0005452,guest,2025-11-22 22:55:41,mobile,email,c025,0,not-eligible,0,0,0,0,0,45.0,,,,,0.0,0.0,0.0
s0005453,u000796,2025-10-31 00:30:24,web,paid_social,c012,0,not-eligible,1,0,0,0,0,145.0,,,,,0.0,0.0,0.0
s0005454,u002098,2026-01-15 00:17:31,mobile,search,c001,0,not-eligible,0,0,0,0,0,18.0,,,,,0.0,0.0,0.0
s0005455,u000657,2026-01-15 23:19:43,mobile,paid_social,c018,0,not-eligible,0,0,0,0,0,101.0,,,,,0.0,0.0,0.0
s0005456,u002174,2025-11-18 11:23:26,web,organic,c010,1,not-eligible,1,1,0,0,0,138.0,138.0,,,,0.0,0.0,0.0
s0005457,u002029,2026-01-14 15:29:02,web,organic,c030,0,not-eligible,1,0,0,0,0,144.0,,,,,0.0,0.0,0.0
s0005458,u001292,2025-10-24 14:33:04,web,search,c034,1,a,1,0,0,0,0,185.0,,,,,0.0,0.0,0.0
s0005459,u000385,2026-01-17 17:18:41,unknown,organic,c036,0,not-eligible,0,0,0,0,0,31.0,,,,,0.0,0.0,0.0
s0005460,guest,2026-01-04 16:11:21,mobile,organic,c025,0,not-eligible,0,0,0,0,0,16.0,,,,,0.0,0.0,0.0
s0005461,guest,2025-11-09 17:31:45,mobile,paid_social,c004,0,not-eligible,1,1,0,0,0,195.0,195.0,,,,0.0,0.0,0.0
s0005462,u001705,2025-12-14 09:35:52,web,referral,c035,0,b,1,0,0,0,0,180.0,,,,,0.0,0.0,0.0
s0005463,guest,2026-01-01 06:54:09,web,organic,c034,0,not-eligible,0,0,0,0,0,23.0,,,,,0.0,0.0,0.0
s0005464,u000709,2025-11-19 04:15:42,web,search,c006,1,a,1,0,0,0,0,165.0,,,,,0.0,0.0,0.0
s0005465,u001609,2025-11-22 06:40:48,web,paid_social,c017,0,not-eligible,0,0,0,0,0,110.0,,,,,0.0,0.0,0.0
s0005466,u001270,2025-12-17 01:09:26,mobile,email,c039,0,not-eligible,0,0,0,0,0,6.0,,,,,0.0,0.0,0.0
s0005467,u001797,2025-11-03 16:17:57,web,organic,c033,0,b,1,1,1,1,1,419.0,227.0,300.0,419.0,369.0,682.19,612.13,21.41
s0005468,u000191,2025-11-01 01:54:39,web,email,c009,1,not-eligible,1,0,0,0,0,135.0,,,,,0.0,0.0,0.0
s0005469,u000438,2025-11-12 22:09:20,mobile,referral,c026,0,not-eligible,0,0,0,0,0,46.0,,,,,0.0,0.0,0.0
s0005470,u001777,2025-12-27 03:41:49,web,organic,c013,1,b,1,1,0,0,0,159.0,159.0,,,,0.0,0.0,0.0
s0005471,guest,2025-11-23 10:25:49,mobile,organic,c035,0,not-eligible,0,0,0,0,0,95.0,,,,,0.0,0.0,0.0
s0005472,u002110,2025-12-06 02:28:11,web,paid_social,c038,0,not-eligible,1,1,1,1,0,313.0,143.0,213.0,,313.0,0.0,0.0,0.0
s0005473,u001938,2025-11-08 00:44:57,web,organic,c032,0,b,1,1,1,1,1,323.0,144.0,222.0,323.0,251.0,3376.38,3782.02,405.64
s0005474,u000208,2025-11-07 21:50:39,web,organic,c013,0,b,1,0,0,0,0,124.0,,,,,0.0,0.0,0.0
s0005475,u000888,2025-12-18 23:33:03,web,email,c016,0,b,0,0,0,0,0,119.0,,,,,0.0,0.0,0.0
s0005476,u001610,2025-10-31 04:40:00,mobile,paid_social,c024,0,not-eligible,1,0,0,0,0,139.0,,,,,0.0,0.0,0.0
s0005477,u000301,2025-12-20 13:06:43,mobile,paid_social,c038,0,not-eligible,0,0,0,0,0,71.0,,,,,0.0,0.0,0.0
s0005478,guest,2025-11-26 12:05:31,web,paid_social,c014,0,not-eligible,0,0,0,0,0,84.0,,,,,0.0,0.0,0.0
s0005479,u000217,2025-12-20 20:31:16,mobile,search,c023,0,not-eligible,0,0,0,0,0,87.0,,,,,0.0,0.0,0.0
s0005480,u000241,2025-11-24 19:06:42,web,email,c030,0,b,1,1,1,1,1,418.0,230.0,245.0,418.0,334.0,10023.12,11166.41,1143.29
s0005481,u001196,2026-01-05 14:02:55,mobile,email,c015,0,not-eligible,1,0,0,0,0,76.0,,,,,0.0,0.0,0.0
s0005482,u000543,2025-10-26 10:34:38,web,email,c013,1,b,1,0,0,0,0,116.0,,,,,0.0,0.0,0.0
s0005483,u001407,2026-01-09 20:05:54,mobile,search,c016,0,not-eligible,1,1,1,1,1,312.0,129.0,233.0,312.0,246.0,4797.01,5136.58,339.57
s0005484,u000863,2025-11-14 14:53:03,mobile,email,c018,1,not-eligible,1,0,0,0,0,102.0,,,,,0.0,0.0,0.0
s0005485,guest,2025-10-25 06:28:02,mobile,paid_social,c004,0,not-eligible,0,0,0,0,0,112.0,,,,,0.0,0.0,0.0
s0005486,u001841,2025-12-11 01:22:10,web,search,c004,0,a,1,1,0,0,0,225.0,225.0,,,,0.0,0.0,0.0
s0005487,u000351,2025-11-10 15:10:52,web,organic,c028,1,b,0,0,0,0,0,38.0,,,,,0.0,0.0,0.0
s0005488,u001086,2025-12-01 18:27:17,web,search,c037,0,a,0,0,0,0,0,16.0,,,,,0.0,0.0,0.0
s0005489,u000371,2026-01-01 15:34:29,mobile,search,c033,0,not-eligible,1,0,0,0,0,95.0,,,,,0.0,0.0,0.0
s0005490,guest,2025-12-31 16:19:01,mobile,organic,c037,0,not-eligible,1,0,0,0,0,126.0,,,,,0.0,0.0,0.0
s0005491,u000452,2025-12-14 11:24:32,mobile,organic,c034,0,not-eligible,1,0,0,0,0,40.0,,,,,0.0,0.0,0.0
s0005492,u000565,2026-01-17 10:46:46,web,organic,c033,0,a,0,0,0,0,0,15.0,,,,,0.0,0.0,0.0
s0005493,guest,2025-12-02 04:16:42,web,organic,c003,0,not-eligible,0,0,0,0,0,56.0,,,,,0.0,0.0,0.0
s0005494,u001029,2025-10-24 23:39:18,web,search,c035,0,b,1,0,0,0,0,161.0,,,,,0.0,0.0,0.0
s0005495,u000306,2026-01-03 04:32:04,mobile,paid_social,c018,0,not-eligible,0,0,0,0,0,58.0,,,,,0.0,0.0,0.0
s0005496,guest,2025-11-10 08:34:15,web,paid_social,c025,0,not-eligible,0,0,0,0,0,15.0,,,,,0.0,0.0,0.0
s0005497,u000209,2025-11-06 07:15:07,mobile,paid_social,c036,0,not-eligible,0,0,0,0,0,102.0,,,,,0.0,0.0,0.0
s0005498,u001389,2025-10-27 17:47:51,web,search,c004,1,a,0,0,0,0,0,10.0,,,,,0.0,0.0,0.0
s0005499,u002143,2025-11-19 22:50:24,mobile,email,c011,0,not-eligible,1,0,0,0,0,110.0,,,,,0.0,0.0,0.0
s0005500,guest,2025-11-19 19:04:46,web,paid_social,c003,0,not-eligible,1,0,0,0,0,140.0,,,,,0.0,0.0,0.0
s0005501,guest,2025-11-17 16:33:45,mobile,paid_social,c017,0,not-eligible,0,0,0,0,0,29.0,,,,,0.0,0.0,0.0
s0005502,u001718,2025-12-13 19:52:22,mobile,email,c032,1,not-eligible,1,0,0,0,0,121.0,,,,,0.0,0.0,0.0
s0005503,u001595,2025-12-28 01:54:26,web,organic,c020,0,not-eligible,1,0,0,0,0,153.0,,,,,0.0,0.0,0.0
s0005504,u001615,2026-01-13 20:09:08,web,search,c021,0,b,0,0,0,0,0,105.0,,,,,0.0,0.0,0.0
s0005505,u000381,2025-10-29 21:43:27,mobile,email,c010,0,not-eligible,0,0,0,0,0,51.0,,,,,0.0,0.0,0.0
s0005506,guest,2025-11-03 23:24:03,mobile,organic,c012,0,not-eligible,1,1,0,0,0,270.0,270.0,,,,0.0,0.0,0.0
s0005507,guest,2025-12-13 12:38:09,web,organic,c023,0,not-eligible,1,0,0,0,0,223.0,,,,,0.0,0.0,0.0
s0005508,u000347,2025-10-30 06:32:56,mobile,search,c002,0,not-eligible,1,0,0,0,0,117.0,,,,,0.0,0.0,0.0
s0005509,u000255,2025-11-23 19:25:37,web,search,c018,0,b,0,0,0,0,0,75.0,,,,,0.0,0.0,0.0
s0005510,u001326,2025-12-16 15:36:32,web,referral,c040,1,a,1,0,0,0,0,124.0,,,,,0.0,0.0,0.0
s0005511,u001714,2025-12-30 16:33:12,mobile,paid_social,c023,0,not-eligible,1,1,0,0,0,221.0,221.0,,,,0.0,0.0,0.0
s0005512,u001719,2025-11-10 00:35:26,mobile,organic,c004,0,not-eligible,1,0,0,0,0,150.0,,,,,0.0,0.0,0.0
s0005513,u001293,2025-12-20 13:25:29,web,search,c017,0,a,1,0,0,0,0,131.0,,,,,0.0,0.0,0.0
s0005514,u001135,2025-12-18 13:39:16,web,email,c015,1,a,0,0,0,0,0,28.0,,,,,0.0,0.0,0.0
s0005515,u001530,2026-01-06 19:20:49,web,paid_social,c028,1,b,1,1,1,1,1,212.0,124.0,134.0,212.0,172.0,12731.95,14178.76,1446.81
s0005516,u000288,2025-11-18 16:16:14,mobile,search,c028,1,not-eligible,1,0,0,0,0,126.0,,,,,0.0,0.0,0.0
s0005517,u000803,2025-12-27 22:46:28,mobile,organic,c040,0,not-eligible,1,0,0,0,0,134.0,,,,,0.0,0.0,0.0
s0005518,u000218,2025-12-28 02:53:45,mobile,referral,c025,0,not-eligible,0,0,0,0,0,83.0,,,,,0.0,0.0,0.0
s0005519,guest,2025-11-11 23:14:10,web,search,c010,0,not-eligible,1,0,0,0,0,214.0,,,,,0.0,0.0,0.0
s0005520,u001333,2025-12-16 08:16:37,web,organic,c006,1,not-eligible,0,0,0,0,0,25.0,,,,,0.0,0.0,0.0
s0005521,u001710,2025-12-21 04:55:34,mobile,organic,c007,0,not-eligible,1,0,0,0,0,27.0,,,,,0.0,0.0,0.0
s0005522,u001095,2025-11-15 03:20:29,web,email,c025,0,b,1,0,0,0,0,153.0,,,,,0.0,0.0,0.0
s0005523,u002046,2025-12-01 02:27:50,web,paid_social,c024,1,a,0,0,0,0,0,59.0,,,,,0.0,0.0,0.0
s0005524,u002046,2025-11-29 15:51:21,web,organic,c014,1,not-eligible,1,1,1,1,1,487.0,262.0,355.0,487.0,392.0,11588.58,12349.73,761.15
s0005525,u001357,2025-12-30 01:21:24,mobile,search,c030,1,not-eligible,1,0,0,0,0,91.0,,,,,0.0,0.0,0.0
s0005526,u001835,2025-10-21 12:04:09,mobile,referral,c007,0,not-eligible,1,1,0,0,0,224.0,224.0,,,,0.0,0.0,0.0
s0005527,u001452,2025-12-05 12:47:37,mobile,search,c029,1,not-eligible,1,0,0,0,0,143.0,,,,,0.0,0.0,0.0
s0005528,u001593,2025-11-07 00:45:08,web,search,c025,0,b,1,0,0,0,0,144.0,,,,,0.0,0.0,0.0
s0005529,guest,2025-12-18 15:45:17,mobile,organic,c008,0,not-eligible,1,0,0,0,0,169.0,,,,,0.0,0.0,0.0
s0005530,u002162,2025-12-21 16:10:22,web,organic,c037,1,a,0,0,0,0,0,15.0,,,,,0.0,0.0,0.0
s0005531,u000406,2025-12-05 13:00:33,web,referral,c035,1,not-eligible,0,0,0,0,0,57.0,,,,,0.0,0.0,0.0
s0005532,guest,2025-12-09 05:21:35,mobile,organic,c031,0,not-eligible,0,0,0,0,0,28.0,,,,,0.0,0.0,0.0
s0005533,u001336,2025-11-18 19:06:06,mobile,organic,c027,0,not-eligible,1,0,0,0,0,110.0,,,,,0.0,0.0,0.0
s0005534,guest,2025-11-18 15:21:11,web,organic,c007,0,not-eligible,1,0,0,0,0,213.0,,,,,0.0,0.0,0.0
s0005535,u001705,2025-12-27 12:01:44,mobile,organic,c039,0,not-eligible,1,0,0,0,0,60.0,,,,,0.0,0.0,0.0
s0005536,u000171,2025-11-02 07:06:57,mobile,search,c007,1,not-eligible,1,0,0,0,0,88.0,,,,,0.0,0.0,0.0
s0005537,u001122,2025-12-29 21:01:23,mobile,referral,c033,0,not-eligible,0,0,0,0,0,19.0,,,,,0.0,0.0,0.0
s0005538,guest,2025-12-19 09:24:16,mobile,organic,c019,0,not-eligible,1,1,1,1,0,299.0,164.0,249.0,,299.0,0.0,0.0,0.0
s0005539,u000276,2026-01-09 01:02:29,mobile,organic,c027,1,not-eligible,1,1,0,0,0,206.0,206.0,,,,0.0,0.0,0.0
s0005540,guest,2025-11-13 20:29:19,mobile,search,c001,0,not-eligible,1,0,0,0,0,122.0,,,,,0.0,0.0,0.0
s0005541,u001119,2025-12-05 23:55:22,web,referral,c013,1,a,0,0,0,0,0,65.0,,,,,0.0,0.0,0.0
s0005542,u002034,2025-10-24 22:47:36,web,referral,c001,0,b,0,0,0,0,0,14.0,,,,,0.0,0.0,0.0
s0005543,u000841,2026-01-11 13:35:25,mobile,referral,c030,0,not-eligible,1,0,0,0,0,46.0,,,,,0.0,0.0,0.0
s0005544,u000261,2025-12-21 05:25:18,mobile,organic,c011,1,not-eligible,1,0,0,0,0,163.0,,,,,0.0,0.0,0.0
s0005545,u000290,2025-12-16 11:59:12,mobile,paid_social,c013,0,not-eligible,0,0,0,0,0,48.0,,,,,0.0,0.0,0.0
s0005546,u000438,2025-12-26 09:11:05,mobile,paid_social,c005,0,not-eligible,0,0,0,0,0,45.0,,,,,0.0,0.0,0.0
s0005547,guest,2025-11-16 00:43:35,mobile,organic,c006,0,not-eligible,1,0,0,0,0,88.0,,,,,0.0,0.0,0.0
s0005548,u001701,2025-12-14 18:54:51,mobile,paid_social,c022,0,not-eligible,1,0,0,0,0,153.0,,,,,0.0,0.0,0.0
s0005549,guest,2026-01-01 12:34:02,web,paid_social,c014,0,not-eligible,1,0,0,0,0,54.0,,,,,0.0,0.0,0.0
s0005550,guest,2025-10-29 13:36:43,web,paid_social,c002,0,not-eligible,1,0,0,0,0,91.0,,,,,0.0,0.0,0.0
s0005551,u002021,2026-01-15 17:37:14,mobile,organic,c034,0,not-eligible,1,0,0,0,0,110.0,,,,,0.0,0.0,0.0
s0005552,u001908,2026-01-09 17:03:05,web,organic,c010,0,not-eligible,0,0,0,0,0,105.0,,,,,0.0,0.0,0.0
s0005553,guest,2026-01-16 02:41:48,mobile,search,c002,0,not-eligible,1,0,0,0,0,51.0,,,,,0.0,0.0,0.0
s0005554,u000219,2026-01-02 04:36:32,mobile,organic,c003,0,not-eligible,1,0,0,0,0,53.0,,,,,0.0,0.0,0.0
s0005555,u001597,2025-11-16 22:17:17,mobile,organic,c017,0,not-eligible,1,0,0,0,0,122.0,,,,,0.0,0.0,0.0
s0005556,u000840,2025-12-12 18:44:09,mobile,paid_social,c022,0,not-eligible,1,1,0,0,0,127.0,127.0,,,,0.0,0.0,0.0
s0005557,u000350,2025-11-01 06:07:37,mobile,organic,c006,0,not-eligible,0,0,0,0,0,70.0,,,,,0.0,0.0,0.0
s0005558,u001423,2025-12-28 07:34:34,mobile,organic,c015,0,not-eligible,1,0,0,0,0,234.0,,,,,0.0,0.0,0.0
s0005559,u000783,2025-11-04 06:26:16,mobile,organic,c014,0,not-eligible,1,0,0,0,0,214.0,,,,,0.0,0.0,0.0
s0005560,u002022,2026-01-07 10:54:57,web,organic,c004,0,b,0,0,0,0,0,31.0,,,,,0.0,0.0,0.0
s0005561,u001269,2025-11-12 02:10:45,mobile,organic,c027,0,not-eligible,0,0,0,0,0,44.0,,,,,0.0,0.0,0.0
s0005562,u000526,2025-11-04 21:03:57,web,email,c015,0,a,1,0,0,0,0,214.0,,,,,0.0,0.0,0.0
s0005563,u002057,2025-10-27 19:43:46,mobile,email,c029,0,not-eligible,1,0,0,0,0,154.0,,,,,0.0,0.0,0.0
s0005564,u001321,2025-12-24 11:07:29,web,organic,c001,1,not-eligible,1,0,0,0,0,74.0,,,,,0.0,0.0,0.0
s0005565,guest,2025-11-07 04:46:34,web,search,c002,0,not-eligible,1,1,1,1,1,406.0,190.0,260.0,406.0,324.0,8147.07,8722.24,575.17
s0005566,u000316,2025-11-08 05:32:19,web,organic,c034,1,a,0,0,0,0,0,92.0,,,,,0.0,0.0,0.0
s0005567,u001222,2025-11-05 17:07:14,mobile,organic,c014,0,not-eligible,0,0,0,0,0,105.0,,,,,0.0,0.0,0.0
s0005568,u001645,2025-11-17 23:05:37,mobile,email,c015,0,not-eligible,1,0,0,0,0,172.0,,,,,0.0,0.0,0.0
s0005569,u001839,2026-01-14 03:35:34,web,referral,c017,0,b,1,0,0,0,0,102.0,,,,,0.0,0.0,0.0
s0005570,u000281,2025-12-04 05:40:44,web,organic,c027,1,not-eligible,1,1,1,1,0,287.0,184.0,262.0,,287.0,0.0,0.0,0.0
s0005571,u000951,2025-11-13 22:04:21,mobile,email,c029,0,not-eligible,0,0,0,0,0,38.0,,,,,0.0,0.0,0.0
s0005572,u002200,2025-11-05 18:37:12,web,search,c029,1,b,1,0,0,0,0,98.0,,,,,0.0,0.0,0.0
s0005573,guest,2025-10-23 03:24:11,mobile,email,c035,0,not-eligible,1,0,0,0,0,121.0,,,,,0.0,0.0,0.0
s0005574,guest,2025-11-23 06:57:36,mobile,search,c023,0,not-eligible,0,0,0,0,0,11.0,,,,,0.0,0.0,0.0
s0005575,guest,2025-10-31 08:18:32,mobile,search,c011,0,not-eligible,1,0,0,0,0,209.0,,,,,0.0,0.0,0.0
s0005576,u001508,2025-10-23 20:55:19,web,email,c024,1,not-eligible,0,0,0,0,0,19.0,,,,,0.0,0.0,0.0
s0005577,u001013,2025-10-30 17:00:44,mobile,paid_social,c012,0,not-eligible,1,0,0,0,0,136.0,,,,,0.0,0.0,0.0
s0005578,u001710,2025-11-19 02:34:57,mobile,referral,c018,0,not-eligible,0,0,0,0,0,37.0,,,,,0.0,0.0,0.0
s0005579,u001427,2025-12-28 00:26:30,web,search,c002,0,b,1,0,0,0,0,186.0,,,,,0.0,0.0,0.0
s0005580,u000568,2025-10-27 11:15:59,mobile,referral,c017,1,not-eligible,1,1,1,1,1,459.0,246.0,294.0,459.0,393.0,19970.042499999996,5648.55,556.65
s0005581,u001753,2025-12-21 12:30:42,web,email,c024,0,not-eligible,1,1,1,1,1,324.0,116.0,227.0,324.0,254.0,2884.87,3075.24,190.37
s0005582,u000561,2025-12-16 06:56:52,mobile,search,c013,0,not-eligible,1,1,0,0,0,260.0,260.0,,,,0.0,0.0,0.0
s0005583,u000504,2026-01-08 19:40:29,web,search,c005,0,a,1,0,0,0,0,100.0,,,,,0.0,0.0,0.0
s0005584,u001312,2025-11-06 23:59:17,web,referral,c003,1,a,1,0,0,0,0,162.0,,,,,0.0,0.0,0.0
s0005585,u000042,2025-12-31 22:11:39,web,paid_social,c005,0,a,1,0,0,0,0,122.0,,,,,0.0,0.0,0.0
s0005586,guest,2026-01-07 06:41:06,mobile,organic,c014,0,not-eligible,1,0,0,0,0,150.0,,,,,0.0,0.0,0.0
s0005587,u001212,2026-01-17 07:46:54,mobile,organic,c040,0,not-eligible,1,0,0,0,0,52.0,,,,,0.0,0.0,0.0
s0005588,u001586,2026-01-02 05:02:33,web,organic,c019,0,a,0,0,0,0,0,94.0,,,,,0.0,0.0,0.0
s0005589,u000351,2025-11-01 13:54:55,web,organic,c037,1,a,1,0,0,0,0,51.0,,,,,0.0,0.0,0.0
s0005590,u001277,2026-01-14 16:22:29,mobile,organic,c006,0,not-eligible,1,0,0,0,0,132.0,,,,,0.0,0.0,0.0
s0005591,u000972,2026-01-02 18:57:32,web,paid_social,c039,0,b,0,0,0,0,0,62.0,,,,,0.0,0.0,0.0
s0005592,u000384,2025-11-09 13:11:54,mobile,search,c037,1,not-eligible,1,0,0,0,0,163.0,,,,,0.0,0.0,0.0
s0005593,u000995,2025-11-05 07:24:09,mobile,organic,c004,0,not-eligible,1,1,1,1,1,288.0,103.0,197.0,288.0,234.0,8807.1,9254.45,447.35
s0005594,guest,2026-01-13 17:13:50,mobile,organic,c001,0,not-eligible,0,0,0,0,0,11.0,,,,,0.0,0.0,0.0
s0005595,u001814,2025-11-04 10:53:06,mobile,organic,c026,1,not-eligible,0,0,0,0,0,18.0,,,,,0.0,0.0,0.0
s0005596,u000367,2025-12-30 09:07:10,mobile,paid_social,c009,0,not-eligible,1,0,0,0,0,183.0,,,,,0.0,0.0,0.0
s0005597,guest,2025-11-26 21:56:10,web,search,c026,0,not-eligible,1,0,0,0,0,161.0,,,,,0.0,0.0,0.0
s0005598,u001244,2025-12-25 13:59:43,web,referral,c028,0,b,1,0,0,0,0,120.0,,,,,0.0,0.0,0.0
